trade_date,open,high,low,close,amt_change,pct_change
2001-09-24,1.456,1.4663,1.4524,1.4635,0.0068,0.47
2001-09-25,1.463,1.4715,1.4598,1.4701,0.0066,0.45
2001-09-26,1.4703,1.4772,1.47,1.475,0.0049,0.33
2001-09-27,1.474,1.4771,1.4703,1.4739,-0.0011,-0.07
2001-09-28,1.4741,1.4746,1.4651,1.4741,0.0002,0.01
2001-10-01,1.4724,1.4813,1.4695,1.4791,0.005,0.34
2001-10-02,1.4791,1.4809,1.4615,1.4691,-0.01,-0.68
2001-10-03,1.4691,1.4789,1.4662,1.4765,0.0074,0.5
2001-10-04,1.4771,1.4786,1.4695,1.477,0.0005,0.03
2001-10-05,1.4761,1.4841,1.4736,1.4841,0.0071,0.48
2001-10-08,1.4836,1.4836,1.4709,1.4741,-0.01,-0.67
2001-10-09,1.4741,1.4746,1.4551,1.4577,-0.0164,-1.11
2001-10-10,1.4577,1.46,1.448,1.4513,-0.0064,-0.44
2001-10-11,1.451,1.4523,1.4395,1.4444,-0.0069,-0.48
2001-10-12,1.445,1.4536,1.4441,1.4525,0.0081,0.56
2001-10-15,1.4503,1.4545,1.4461,1.449,-0.0035,-0.24
2001-10-16,1.4481,1.4496,1.4421,1.4486,-0.0004,-0.03
2001-10-17,1.4486,1.4523,1.4431,1.4474,-0.0012,-0.08
2001-10-18,1.4472,1.4501,1.4413,1.4434,-0.004,-0.28
2001-10-19,1.4437,1.4438,1.432,1.4329,-0.0105,-0.73
2001-10-22,1.4331,1.4352,1.4205,1.4253,-0.0076,-0.53
2001-10-23,1.4244,1.427,1.4193,1.4253,0,0
2001-10-24,1.4256,1.4306,1.4218,1.4287,0.0034,0.24
2001-10-25,1.4287,1.4327,1.423,1.4265,-0.0022,-0.15
2001-10-26,1.4262,1.4375,1.4241,1.4363,0.0098,0.69
2001-10-29,1.4353,1.4543,1.4353,1.4535,0.0172,1.2
2001-10-30,1.4543,1.4599,1.4503,1.4509,-0.0026,-0.18
2001-10-31,1.451,1.4568,1.45,1.4541,0.0032,0.22
2001-11-01,1.4541,1.4686,1.4519,1.463,0.0089,0.61
2001-11-02,1.4623,1.4671,1.4584,1.4618,-0.0012,-0.08
2001-11-05,1.4612,1.4614,1.4507,1.4581,-0.0037,-0.25
2001-11-06,1.4581,1.4612,1.4555,1.4569,-0.0012,-0.08
2001-11-07,1.4568,1.4671,1.4564,1.464,0.0071,0.49
2001-11-08,1.4638,1.466,1.452,1.4537,-0.0103,-0.7
2001-11-09,1.4534,1.4593,1.4472,1.4561,0.0024,0.17
2001-11-12,1.4562,1.4619,1.4508,1.4538,-0.0023,-0.16
2001-11-13,1.4541,1.455,1.4398,1.4411,-0.0127,-0.87
2001-11-14,1.4402,1.4456,1.4345,1.4413,0.0002,0.01
2001-11-15,1.4416,1.4422,1.4301,1.4321,-0.0092,-0.64
2001-11-16,1.4316,1.4365,1.4262,1.4267,-0.0054,-0.38
2001-11-19,1.4274,1.4281,1.4083,1.4121,-0.0146,-1.02
2001-11-20,1.4115,1.4216,1.4111,1.4192,0.0071,0.5
2001-11-21,1.4201,1.421,1.4119,1.4165,-0.0027,-0.19
2001-11-22,1.4165,1.4176,1.41,1.4115,-0.005,-0.35
2001-11-23,1.411,1.4167,1.4035,1.41,-0.0015,-0.11
2001-11-26,1.41,1.4202,1.4098,1.4112,0.0012,0.09
2001-11-27,1.4116,1.4165,1.4056,1.4151,0.0039,0.28
2001-11-28,1.4147,1.4261,1.413,1.4253,0.0102,0.72
2001-11-29,1.4261,1.4289,1.4202,1.4262,0.0009,0.06
2001-11-30,1.4262,1.4297,1.4216,1.4238,-0.0024,-0.17
2001-12-03,1.4233,1.4261,1.4184,1.4245,0.0007,0.05
2001-12-04,1.4249,1.4253,1.42,1.4214,-0.0031,-0.22
2001-12-05,1.4229,1.4245,1.4137,1.4161,-0.0053,-0.37
2001-12-06,1.4161,1.4294,1.4146,1.4276,0.0115,0.81
2001-12-07,1.4277,1.4335,1.4233,1.4331,0.0055,0.39
2001-12-10,1.4316,1.4356,1.427,1.4351,0.002,0.14
2001-12-11,1.4352,1.4398,1.4306,1.4391,0.004,0.28
2001-12-12,1.4391,1.4477,1.4378,1.4461,0.007,0.49
2001-12-13,1.4463,1.4491,1.4395,1.4401,-0.006,-0.41
2001-12-14,1.4401,1.4565,1.4395,1.4528,0.0127,0.88
2001-12-17,1.4528,1.4608,1.452,1.4581,0.0053,0.36
2001-12-18,1.459,1.4603,1.4533,1.4568,-0.0013,-0.09
2001-12-19,1.4564,1.4574,1.4463,1.4501,-0.0067,-0.46
2001-12-20,1.4503,1.4512,1.4419,1.4494,-0.0007,-0.05
2001-12-21,1.4492,1.4537,1.4341,1.4376,-0.0118,-0.81
2001-12-24,1.4398,1.4436,1.4325,1.4421,0.0045,0.31
2001-12-25,1.4413,1.4458,1.4396,1.4441,0.002,0.14
2001-12-26,1.4437,1.4548,1.4349,1.4531,0.009,0.62
2001-12-27,1.4536,1.4551,1.4438,1.4524,-0.0007,-0.05
2001-12-28,1.4515,1.4524,1.4438,1.4498,-0.0026,-0.18
2001-12-31,1.4501,1.4562,1.4474,1.4541,0.0043,0.3
2002-01-01,1.4537,1.4556,1.4416,1.4444,-0.0097,-0.67
2002-01-02,1.4531,1.4556,1.4418,1.4458,0.0014,0.1
2002-01-03,1.4467,1.4484,1.4361,1.4381,-0.0077,-0.53
2002-01-04,1.4378,1.4464,1.4373,1.4456,0.0075,0.52
2002-01-07,1.4473,1.448,1.4335,1.4393,-0.0063,-0.44
2002-01-08,1.4401,1.4438,1.4368,1.439,-0.0003,-0.02
2002-01-09,1.4389,1.4435,1.4334,1.4371,-0.0019,-0.13
2002-01-10,1.4375,1.4462,1.4365,1.4398,0.0027,0.19
2002-01-11,1.4391,1.4492,1.4373,1.4488,0.009,0.63
2002-01-14,1.449,1.4534,1.4462,1.4497,0.0009,0.06
2002-01-15,1.4488,1.45,1.439,1.4395,-0.0102,-0.7
2002-01-16,1.4396,1.4416,1.4342,1.4374,-0.0021,-0.15
2002-01-17,1.4369,1.4393,1.4293,1.435,-0.0024,-0.17
2002-01-18,1.4359,1.439,1.4317,1.4371,0.0021,0.15
2002-01-21,1.4361,1.4418,1.4338,1.4351,-0.002,-0.14
2002-01-22,1.4352,1.436,1.4259,1.4291,-0.006,-0.42
2002-01-23,1.4289,1.4347,1.4216,1.4241,-0.005,-0.35
2002-01-24,1.4241,1.425,1.4196,1.4229,-0.0012,-0.08
2002-01-25,1.4238,1.4276,1.406,1.4093,-0.0136,-0.96
2002-01-28,1.4084,1.4116,1.404,1.41,0.0007,0.05
2002-01-29,1.4097,1.4146,1.4038,1.4135,0.0035,0.25
2002-01-30,1.4135,1.4181,1.4097,1.4139,0.0004,0.03
2002-01-31,1.4148,1.4156,1.4084,1.4104,-0.0035,-0.25
2002-02-01,1.4108,1.4181,1.4056,1.4174,0.007,0.5
2002-02-04,1.4138,1.4235,1.4138,1.423,0.0056,0.4
2002-02-05,1.4231,1.4247,1.4126,1.415,-0.008,-0.56
2002-02-06,1.4149,1.4161,1.4104,1.4123,-0.0027,-0.19
2002-02-07,1.4116,1.4148,1.4063,1.4138,0.0015,0.11
2002-02-08,1.413,1.4188,1.4101,1.415,0.0012,0.08
2002-02-11,1.4127,1.4251,1.4127,1.4216,0.0066,0.47
2002-02-12,1.4216,1.4346,1.4215,1.4341,0.0125,0.88
2002-02-13,1.4341,1.4361,1.4269,1.4276,-0.0065,-0.45
2002-02-14,1.4276,1.4311,1.4248,1.4306,0.003,0.21
2002-02-15,1.4305,1.4338,1.4261,1.4312,0.0006,0.04
2002-02-18,1.4313,1.434,1.4271,1.4277,-0.0035,-0.24
2002-02-19,1.4281,1.4335,1.422,1.431,0.0033,0.23
2002-02-20,1.4318,1.4331,1.4253,1.4268,-0.0042,-0.29
2002-02-21,1.4268,1.4288,1.4231,1.4253,-0.0015,-0.11
2002-02-22,1.4253,1.4342,1.4234,1.4322,0.0069,0.48
2002-02-25,1.4311,1.4326,1.4231,1.4247,-0.0075,-0.52
2002-02-26,1.4241,1.4276,1.4138,1.416,-0.0087,-0.61
2002-02-27,1.4165,1.4211,1.4144,1.4205,0.0045,0.32
2002-02-28,1.4201,1.4202,1.4104,1.4153,-0.0052,-0.37
2002-03-01,1.4161,1.4236,1.4139,1.4178,0.0025,0.18
2002-03-04,1.4178,1.4247,1.4153,1.4222,0.0044,0.31
2002-03-05,1.4227,1.4251,1.417,1.4246,0.0024,0.17
2002-03-06,1.4241,1.4256,1.4195,1.4231,-0.0015,-0.11
2002-03-07,1.4225,1.4313,1.4178,1.4281,0.005,0.35
2002-03-08,1.4273,1.4281,1.4185,1.4208,-0.0073,-0.51
2002-03-11,1.4212,1.4225,1.4176,1.4201,-0.0007,-0.05
2002-03-12,1.4199,1.4202,1.4086,1.4148,-0.0053,-0.37
2002-03-13,1.4153,1.4174,1.4087,1.4156,0.0008,0.06
2002-03-14,1.4153,1.4227,1.4138,1.4206,0.005,0.35
2002-03-15,1.4201,1.427,1.419,1.4241,0.0035,0.25
2002-03-18,1.4237,1.4273,1.42,1.4262,0.0021,0.15
2002-03-19,1.4266,1.4301,1.42,1.4241,-0.0021,-0.15
2002-03-20,1.4241,1.4291,1.419,1.429,0.0049,0.34
2002-03-21,1.4276,1.4325,1.423,1.4256,-0.0034,-0.24
2002-03-22,1.4265,1.4281,1.423,1.4252,-0.0004,-0.03
2002-03-25,1.4247,1.4313,1.4218,1.4253,0.0001,0.01
2002-03-26,1.4259,1.4285,1.4219,1.4267,0.0014,0.1
2002-03-27,1.4261,1.4273,1.421,1.4241,-0.0026,-0.18
2002-03-28,1.4245,1.4273,1.4218,1.4245,0.0004,0.03
2002-03-29,1.4251,1.4266,1.4225,1.4253,0.0008,0.06
2002-04-01,1.4253,1.4428,1.4245,1.44,0.0147,1.03
2002-04-02,1.4398,1.4412,1.4348,1.4353,-0.0047,-0.33
2002-04-03,1.4355,1.4382,1.4329,1.4359,0.0006,0.04
2002-04-04,1.4355,1.44,1.4321,1.4333,-0.0026,-0.18
2002-04-05,1.4335,1.4378,1.4315,1.4325,-0.0008,-0.06
2002-04-08,1.4302,1.4359,1.4281,1.4306,-0.0019,-0.13
2002-04-09,1.4305,1.4372,1.4289,1.4368,0.0062,0.43
2002-04-10,1.4363,1.4391,1.4351,1.4358,-0.001,-0.07
2002-04-11,1.4356,1.4402,1.4325,1.4381,0.0023,0.16
2002-04-12,1.4376,1.4382,1.4346,1.4371,-0.001,-0.07
2002-04-15,1.4368,1.4382,1.4336,1.4371,0,0
2002-04-16,1.4367,1.4406,1.435,1.4401,0.003,0.21
2002-04-17,1.4398,1.4464,1.4378,1.4455,0.0054,0.37
2002-04-18,1.4459,1.4491,1.4435,1.4474,0.0019,0.13
2002-04-19,1.4475,1.4498,1.4453,1.447,-0.0004,-0.03
2002-04-22,1.4462,1.4509,1.4452,1.4503,0.0033,0.23
2002-04-23,1.4509,1.4509,1.4459,1.4467,-0.0036,-0.25
2002-04-24,1.4468,1.4503,1.4447,1.4492,0.0025,0.17
2002-04-25,1.4495,1.4559,1.4481,1.455,0.0058,0.4
2002-04-26,1.4544,1.4581,1.4503,1.4581,0.0031,0.21
2002-04-29,1.4572,1.4635,1.4556,1.4587,0.0006,0.04
2002-04-30,1.4581,1.4589,1.455,1.457,-0.0017,-0.12
2002-05-01,1.4573,1.4656,1.4544,1.4648,0.0078,0.54
2002-05-02,1.4653,1.4676,1.4607,1.4625,-0.0023,-0.16
2002-05-03,1.4625,1.4705,1.4595,1.4685,0.006,0.41
2002-05-06,1.4685,1.4694,1.4656,1.4684,-0.0001,-0.01
2002-05-07,1.468,1.4692,1.4628,1.4673,-0.0011,-0.07
2002-05-08,1.4665,1.4671,1.453,1.4561,-0.0112,-0.76
2002-05-09,1.4565,1.462,1.4543,1.4595,0.0034,0.23
2002-05-10,1.46,1.4655,1.458,1.4636,0.0041,0.28
2002-05-13,1.4631,1.4648,1.4551,1.4565,-0.0071,-0.49
2002-05-14,1.4569,1.4577,1.4464,1.4501,-0.0064,-0.44
2002-05-15,1.4498,1.4603,1.4468,1.4603,0.0102,0.7
2002-05-16,1.4602,1.4615,1.4537,1.456,-0.0043,-0.29
2002-05-17,1.4556,1.4625,1.4538,1.4573,0.0013,0.09
2002-05-20,1.4591,1.4629,1.4567,1.458,0.0007,0.05
2002-05-21,1.4581,1.461,1.4528,1.4597,0.0017,0.12
2002-05-22,1.4593,1.4631,1.4562,1.4587,-0.001,-0.07
2002-05-23,1.4592,1.4619,1.4503,1.4549,-0.0038,-0.26
2002-05-24,1.4541,1.4592,1.4503,1.4576,0.0027,0.19
2002-05-27,1.4563,1.4585,1.4537,1.4571,-0.0005,-0.03
2002-05-28,1.4563,1.4636,1.455,1.4585,0.0014,0.1
2002-05-29,1.459,1.4625,1.4562,1.4623,0.0038,0.26
2002-05-30,1.4619,1.4688,1.4611,1.4653,0.003,0.21
2002-05-31,1.4641,1.4676,1.4534,1.4538,-0.0115,-0.78
2002-06-03,1.4568,1.4636,1.4541,1.4632,0.0094,0.65
2002-06-04,1.4632,1.4665,1.4578,1.4581,-0.0051,-0.35
2002-06-05,1.4584,1.4607,1.4528,1.4589,0.0008,0.05
2002-06-06,1.459,1.4608,1.4533,1.4603,0.0014,0.1
2002-06-07,1.4601,1.463,1.4573,1.4594,-0.0009,-0.06
2002-06-10,1.4592,1.4632,1.4548,1.4603,0.0009,0.06
2002-06-11,1.4593,1.4726,1.4592,1.4712,0.0109,0.75
2002-06-12,1.4714,1.4755,1.4675,1.4705,-0.0007,-0.05
2002-06-13,1.4699,1.4741,1.468,1.472,0.0015,0.1
2002-06-14,1.4717,1.4799,1.4698,1.4764,0.0044,0.3
2002-06-17,1.4763,1.4798,1.4746,1.4794,0.003,0.2
2002-06-18,1.4795,1.4931,1.4778,1.4906,0.0112,0.76
2002-06-19,1.491,1.4947,1.4869,1.4914,0.0008,0.05
2002-06-20,1.4916,1.5006,1.4881,1.4981,0.0067,0.45
2002-06-21,1.4981,1.5016,1.4947,1.497,-0.0011,-0.07
2002-06-24,1.496,1.5084,1.4944,1.5007,0.0037,0.25
2002-06-25,1.5006,1.5088,1.4972,1.5083,0.0076,0.51
2002-06-26,1.508,1.5313,1.508,1.5259,0.0176,1.17
2002-06-27,1.5255,1.5293,1.5169,1.5288,0.0029,0.19
2002-06-28,1.5281,1.538,1.5209,1.5333,0.0045,0.29
2002-07-01,1.5321,1.5348,1.5278,1.5325,-0.0008,-0.05
2002-07-02,1.5326,1.5365,1.5227,1.5355,0.003,0.2
2002-07-03,1.5354,1.5354,1.5221,1.5266,-0.0089,-0.58
2002-07-04,1.5266,1.5278,1.5227,1.5259,-0.0007,-0.05
2002-07-05,1.5257,1.5266,1.5146,1.522,-0.0039,-0.26
2002-07-08,1.522,1.5456,1.522,1.5441,0.0221,1.45
2002-07-09,1.5438,1.5491,1.5397,1.5481,0.004,0.26
2002-07-10,1.5475,1.5527,1.5443,1.548,-0.0001,-0.01
2002-07-11,1.5488,1.5578,1.5412,1.5539,0.0059,0.38
2002-07-12,1.5525,1.5536,1.545,1.5531,-0.0008,-0.05
2002-07-15,1.5503,1.5759,1.5503,1.5688,0.0157,1.01
2002-07-16,1.569,1.5787,1.5681,1.5751,0.0063,0.4
2002-07-17,1.5753,1.5778,1.5618,1.5703,-0.0048,-0.3
2002-07-18,1.571,1.5736,1.5618,1.5731,0.0028,0.18
2002-07-19,1.5734,1.5853,1.5719,1.5765,0.0034,0.22
2002-07-22,1.5777,1.5819,1.5711,1.5794,0.0029,0.18
2002-07-23,1.5788,1.5788,1.5556,1.5624,-0.017,-1.08
2002-07-24,1.5621,1.5791,1.5586,1.5726,0.0102,0.65
2002-07-25,1.5713,1.5862,1.5699,1.5845,0.0119,0.76
2002-07-26,1.5831,1.584,1.5613,1.5651,-0.0194,-1.22
2002-07-29,1.5651,1.569,1.5563,1.5628,-0.0023,-0.15
2002-07-30,1.5637,1.5745,1.5603,1.5726,0.0098,0.63
2002-07-31,1.5714,1.5731,1.5563,1.5632,-0.0094,-0.6
2002-08-01,1.5631,1.5648,1.5465,1.5609,-0.0023,-0.15
2002-08-02,1.5608,1.5725,1.5599,1.5693,0.0084,0.54
2002-08-05,1.5685,1.5708,1.5603,1.5603,-0.009,-0.57
2002-08-06,1.5603,1.5603,1.5339,1.5375,-0.0228,-1.46
2002-08-07,1.5376,1.5424,1.5303,1.5381,0.0006,0.04
2002-08-08,1.5381,1.5411,1.5248,1.531,-0.0071,-0.46
2002-08-09,1.531,1.5365,1.5206,1.524,-0.007,-0.46
2002-08-12,1.5228,1.5333,1.5225,1.5318,0.0078,0.51
2002-08-13,1.531,1.538,1.5247,1.5374,0.0056,0.37
2002-08-14,1.5381,1.5468,1.5347,1.5355,-0.0019,-0.12
2002-08-15,1.5344,1.5406,1.5295,1.5354,-0.0001,-0.01
2002-08-16,1.5355,1.5396,1.5318,1.5385,0.0031,0.2
2002-08-19,1.5385,1.5445,1.524,1.5266,-0.0119,-0.77
2002-08-20,1.527,1.5301,1.5214,1.5281,0.0015,0.1
2002-08-21,1.5278,1.5342,1.5205,1.5319,0.0038,0.25
2002-08-22,1.5311,1.5313,1.5175,1.5215,-0.0104,-0.68
2002-08-23,1.52,1.5228,1.5158,1.5201,-0.0014,-0.09
2002-08-26,1.5203,1.5242,1.5176,1.5215,0.0014,0.09
2002-08-27,1.5213,1.5351,1.5195,1.5339,0.0124,0.81
2002-08-28,1.533,1.5376,1.5306,1.5327,-0.0012,-0.08
2002-08-29,1.5324,1.5503,1.5318,1.5485,0.0158,1.03
2002-08-30,1.5487,1.5545,1.545,1.5494,0.0009,0.06
2002-09-02,1.5488,1.5518,1.5459,1.5479,-0.0015,-0.1
2002-09-03,1.5487,1.5656,1.5483,1.5651,0.0172,1.11
2002-09-04,1.5648,1.5671,1.56,1.564,-0.0011,-0.07
2002-09-05,1.5638,1.5728,1.5626,1.5659,0.0019,0.12
2002-09-06,1.564,1.5705,1.5563,1.5596,-0.0063,-0.4
2002-09-09,1.5583,1.562,1.5546,1.5568,-0.0028,-0.18
2002-09-10,1.5566,1.5618,1.5515,1.5548,-0.002,-0.13
2002-09-11,1.5551,1.5579,1.5469,1.5537,-0.0011,-0.07
2002-09-12,1.5537,1.562,1.551,1.5608,0.0071,0.46
2002-09-13,1.5608,1.5651,1.5498,1.5506,-0.0102,-0.65
2002-09-16,1.5503,1.5525,1.5395,1.5403,-0.0103,-0.66
2002-09-17,1.5406,1.5425,1.5277,1.5415,0.0012,0.08
2002-09-18,1.541,1.5526,1.535,1.5502,0.0087,0.56
2002-09-19,1.5488,1.5595,1.5481,1.5566,0.0064,0.41
2002-09-20,1.5576,1.559,1.5449,1.5541,-0.0025,-0.16
2002-09-23,1.5543,1.5613,1.5481,1.55,-0.0041,-0.26
2002-09-24,1.55,1.5605,1.548,1.5585,0.0085,0.55
2002-09-25,1.5626,1.567,1.5563,1.5567,-0.0018,-0.12
2002-09-26,1.5568,1.5621,1.5541,1.5578,0.0011,0.07
2002-09-27,1.5585,1.5611,1.5511,1.5605,0.0027,0.17
2002-09-30,1.5626,1.5742,1.5602,1.5694,0.0089,0.57
2002-10-01,1.5694,1.5763,1.561,1.5611,-0.0083,-0.53
2002-10-02,1.5611,1.5704,1.5603,1.5685,0.0074,0.47
2002-10-03,1.5685,1.573,1.567,1.5702,0.0017,0.11
2002-10-04,1.5702,1.5712,1.5637,1.5651,-0.0051,-0.32
2002-10-07,1.564,1.5673,1.5616,1.5661,0.001,0.06
2002-10-08,1.564,1.569,1.551,1.552,-0.0141,-0.9
2002-10-09,1.552,1.5658,1.5506,1.564,0.012,0.77
2002-10-10,1.5645,1.5685,1.5608,1.5631,-0.0009,-0.06
2002-10-11,1.5631,1.5652,1.5577,1.5611,-0.002,-0.13
2002-10-14,1.562,1.5668,1.5551,1.5556,-0.0055,-0.35
2002-10-15,1.5556,1.5579,1.5481,1.5527,-0.0029,-0.19
2002-10-16,1.5527,1.5559,1.5491,1.5526,-0.0001,-0.01
2002-10-17,1.5526,1.558,1.5476,1.5494,-0.0032,-0.21
2002-10-18,1.5494,1.5516,1.5428,1.5451,-0.0043,-0.28
2002-10-21,1.545,1.5512,1.5403,1.5437,-0.0014,-0.09
2002-10-22,1.5437,1.5494,1.541,1.5426,-0.0011,-0.07
2002-10-23,1.5426,1.5506,1.5426,1.5463,0.0037,0.24
2002-10-24,1.5463,1.555,1.5443,1.5544,0.0081,0.52
2002-10-25,1.5544,1.5566,1.5501,1.5506,-0.0038,-0.24
2002-10-28,1.5488,1.5622,1.5447,1.56,0.0094,0.61
2002-10-29,1.5599,1.5605,1.5541,1.5563,-0.0037,-0.24
2002-10-30,1.5563,1.5586,1.5547,1.5562,-0.0001,-0.01
2002-10-31,1.5562,1.566,1.555,1.5656,0.0094,0.6
2002-11-01,1.5656,1.5674,1.5606,1.5643,-0.0013,-0.08
2002-11-04,1.5645,1.5647,1.5522,1.5563,-0.008,-0.51
2002-11-05,1.5563,1.5672,1.5552,1.5603,0.004,0.26
2002-11-06,1.5603,1.5652,1.5556,1.5651,0.0048,0.31
2002-11-07,1.5651,1.5814,1.5621,1.5793,0.0142,0.91
2002-11-08,1.5791,1.593,1.578,1.5922,0.0129,0.82
2002-11-11,1.5895,1.5967,1.5853,1.5864,-0.0058,-0.36
2002-11-12,1.5865,1.5924,1.5831,1.5891,0.0027,0.17
2002-11-13,1.5891,1.5898,1.584,1.586,-0.0031,-0.2
2002-11-14,1.586,1.5894,1.5774,1.5788,-0.0072,-0.45
2002-11-15,1.5788,1.5814,1.5728,1.5795,0.0007,0.04
2002-11-18,1.5811,1.5827,1.5773,1.5806,0.0011,0.07
2002-11-19,1.5806,1.5911,1.5771,1.5794,-0.0012,-0.08
2002-11-20,1.5801,1.5809,1.57,1.5728,-0.0066,-0.42
2002-11-21,1.5727,1.5814,1.5703,1.5788,0.006,0.38
2002-11-22,1.5786,1.5849,1.5766,1.5786,-0.0002,-0.01
2002-11-25,1.5785,1.5795,1.5623,1.5633,-0.0153,-0.97
2002-11-26,1.5641,1.5663,1.5454,1.5524,-0.0109,-0.7
2002-11-27,1.5523,1.5539,1.5407,1.5469,-0.0055,-0.35
2002-11-28,1.5469,1.5547,1.5446,1.5494,0.0025,0.16
2002-11-29,1.5494,1.5581,1.5466,1.5571,0.0077,0.5
2002-12-02,1.5556,1.5588,1.5447,1.5572,0.0001,0.01
2002-12-03,1.5572,1.5716,1.5556,1.5691,0.0119,0.76
2002-12-04,1.5691,1.576,1.5673,1.5704,0.0013,0.08
2002-12-05,1.5703,1.5737,1.566,1.5708,0.0004,0.03
2002-12-06,1.5713,1.5794,1.5676,1.5748,0.004,0.25
2002-12-09,1.5766,1.5814,1.5745,1.5811,0.0063,0.4
2002-12-10,1.5811,1.5837,1.5681,1.5699,-0.0112,-0.71
2002-12-11,1.5699,1.5774,1.5685,1.5753,0.0054,0.34
2002-12-12,1.5753,1.5822,1.5722,1.5806,0.0053,0.34
2002-12-13,1.5805,1.5898,1.577,1.5887,0.0081,0.51
2002-12-16,1.5913,1.5935,1.5863,1.5895,0.0008,0.05
2002-12-17,1.5895,1.6017,1.5895,1.5973,0.0078,0.49
2002-12-18,1.5973,1.6055,1.5953,1.6055,0.0082,0.51
2002-12-19,1.605,1.6055,1.598,1.6031,-0.0024,-0.15
2002-12-20,1.6031,1.6039,1.6,1.6022,-0.0009,-0.06
2002-12-23,1.6039,1.606,1.5865,1.5931,-0.0091,-0.57
2002-12-24,1.5931,1.5972,1.5891,1.5941,0.001,0.06
2002-12-25,1.5941,1.598,1.5921,1.5953,0.0012,0.08
2002-12-26,1.5953,1.6007,1.5936,1.6001,0.0048,0.3
2002-12-27,1.6001,1.6039,1.5891,1.6036,0.0035,0.22
2002-12-30,1.6025,1.6055,1.6009,1.6033,-0.0003,-0.02
2002-12-31,1.6033,1.6131,1.6002,1.6111,0.0078,0.49
2003-01-01,1.6111,1.6111,1.6088,1.6095,-0.0016,-0.1
2003-01-02,1.6095,1.611,1.5913,1.5928,-0.0167,-1.04
2003-01-03,1.5928,1.6111,1.5903,1.6101,0.0173,1.09
2003-01-06,1.6095,1.616,1.6049,1.6051,-0.005,-0.31
2003-01-07,1.6051,1.6088,1.6015,1.6041,-0.001,-0.06
2003-01-08,1.6041,1.6148,1.5961,1.6119,0.0078,0.49
2003-01-09,1.6119,1.6163,1.6025,1.6065,-0.0054,-0.34
2003-01-10,1.6065,1.6146,1.6039,1.6073,0.0008,0.05
2003-01-13,1.6091,1.6095,1.5988,1.5998,-0.0075,-0.47
2003-01-14,1.5998,1.6116,1.5984,1.6049,0.0051,0.32
2003-01-15,1.6046,1.6072,1.5953,1.6039,-0.001,-0.06
2003-01-16,1.6039,1.6076,1.6015,1.6069,0.003,0.19
2003-01-17,1.6086,1.6197,1.6083,1.6129,0.006,0.37
2003-01-20,1.6088,1.6099,1.6069,1.6085,-0.0044,-0.27
2003-01-21,1.6048,1.6186,1.6016,1.6172,0.0087,0.54
2003-01-22,1.6172,1.6213,1.6086,1.6188,0.0016,0.1
2003-01-23,1.6188,1.6241,1.6148,1.6213,0.0025,0.15
2003-01-24,1.6213,1.6361,1.621,1.6347,0.0134,0.83
2003-01-27,1.6331,1.6411,1.6278,1.6341,-0.0006,-0.04
2003-01-28,1.6341,1.6418,1.6301,1.6401,0.006,0.37
2003-01-29,1.6401,1.6495,1.6393,1.6457,0.0056,0.34
2003-01-30,1.6457,1.6556,1.6395,1.6541,0.0084,0.51
2003-01-31,1.6545,1.6569,1.642,1.6468,-0.0073,-0.44
2003-02-07,1.639,1.6416,1.623,1.6323,-0.0145,-0.88
2003-02-10,1.6316,1.6353,1.6245,1.6248,-0.0075,-0.46
2003-02-11,1.6248,1.6266,1.6137,1.6192,-0.0056,-0.34
2003-02-12,1.6192,1.6222,1.6126,1.6156,-0.0036,-0.22
2003-02-13,1.6156,1.6242,1.6151,1.6217,0.0061,0.38
2003-02-14,1.6217,1.6228,1.6096,1.6143,-0.0074,-0.46
2003-02-17,1.6114,1.6116,1.5944,1.5991,-0.0152,-0.94
2003-02-18,1.5991,1.6035,1.5921,1.5935,-0.0056,-0.35
2003-02-19,1.5924,1.5976,1.5898,1.5967,0.0032,0.2
2003-02-20,1.5967,1.602,1.5906,1.5935,-0.0032,-0.2
2003-02-24,1.5769,1.5881,1.5746,1.5875,-0.006,-0.38
2003-02-25,1.5875,1.589,1.57,1.5721,-0.0154,-0.97
2003-02-26,1.572,1.5847,1.5719,1.584,0.0119,0.76
2003-02-27,1.584,1.5873,1.5754,1.5787,-0.0053,-0.33
2003-02-28,1.5787,1.5841,1.5718,1.5758,-0.0029,-0.18
2003-03-03,1.5723,1.5806,1.5709,1.5791,0.0033,0.21
2003-03-04,1.5791,1.589,1.578,1.5881,0.009,0.57
2003-03-05,1.5881,1.6042,1.5811,1.6011,0.013,0.82
2003-03-06,1.6011,1.6066,1.5967,1.6004,-0.0007,-0.04
2003-03-07,1.6005,1.6092,1.5959,1.6024,0.002,0.12
2003-03-10,1.6026,1.6036,1.5927,1.601,-0.0014,-0.09
2003-03-11,1.6004,1.6081,1.5974,1.6061,0.0051,0.32
2003-03-12,1.6061,1.6157,1.6045,1.6107,0.0046,0.29
2003-03-13,1.6106,1.6134,1.5985,1.6012,-0.0095,-0.59
2003-03-14,1.6016,1.6024,1.5872,1.5882,-0.013,-0.81
2003-03-17,1.59,1.5904,1.5645,1.5646,-0.0236,-1.49
2003-03-18,1.5645,1.5706,1.5601,1.5673,0.0027,0.17
2003-03-21,1.5651,1.5693,1.5587,1.5621,-0.0052,-0.33
2003-03-24,1.5649,1.5779,1.5638,1.5743,0.0122,0.78
